,from_name,from_phone_number,from_address,from_matricule_number,_id,date,due_date,items_0_item_return_isReturned,items_0_item_return_return_quantity,items_0_item_return_deleted_quantity,items_0_name,items_0_quantity,items_0_id,items_0_item,items_0_rate,items_0_amount,items_0_amountHT,items_0_tax,items_0_type,items_0_warehouse,items_0_purchase_price,items_0__id,total,totalHT,taxes_0_deductible,taxes_0_name,taxes_0_value,taxes_0_type,taxes_0_apply_after_vat,taxes_1_deductible,taxes_1_name,taxes_1_value,taxes_1_type,taxes_1_apply_after_vat,currency,owner,parent,payment_status,amountPaid,payment_history,company,isDeleted,status,lastClientNotif,createdAt,updatedAt,__v,reference,bill_id,bill_name,bill_phone_number,bill_address,bill_matricule_number,ship_id,ship_name,ship_phone_number,ship_address,ship_matricule_number,items_0_reference,items_0_discount,taxes,notes,terms,bank_details,payment_terms,po,items_1_item_return_isReturned,items_1_item_return_return_quantity,items_1_item_return_deleted_quantity,items_1_name,items_1_reference,items_1_quantity,items_1_id,items_1_item,items_1_rate,items_1_amount,items_1_amountHT,items_1_tax,items_1_discount,items_1_type,items_1_warehouse,items_1_purchase_price,items_1__id,items_2_item_return_isReturned,items_2_item_return_return_quantity,items_2_item_return_deleted_quantity,items_2_name,items_2_reference,items_2_quantity,items_2_id,items_2_item,items_2_rate,items_2_amount,items_2_amountHT,items_2_tax,items_2_type,items_2_warehouse,items_2_purchase_price,items_2__id,taxes_2_name,taxes_2_value,taxes_2_type,taxes_2_apply_after_vat,taxes_2_deductible
70,HazzemCompany,+21620000000,Tun,98890,674b9da1da93b096132f1070,2024-11-30T00:00:00.000Z,2024-11-30T23:20:01.345Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,674b9da1da93b096132f1071,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b9da1da93b096132f1068,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T23:20:01.346Z,2024-11-30T23:20:01.346Z,0,3511121113,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Gottfried Wilhelm Leibniz,030303986300,Erfundene Straße 33,98890,674b9db2da93b096132f10e8,2024-11-30T00:00:00.000Z,2024-11-30T23:20:18.727Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,674f9bf9da93b096132f1231,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b9db2da93b096132f10e0,partially-paid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T23:20:18.728Z,2024-12-04T00:02:01.670Z,0,3511121114,6705a980d1e7e8c9500cc8b3,Hazem Housseini,030303986300,1600 Fake Street,9888,6705a980d1e7e8c9500cc8b3,Hazem Housseini,6019521325,,9888,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,HazzemCompany,+21620000000,Tun,98890,6760e04d031ec3a7fdff8f5e,2024-12-17T00:00:00.000Z,2024-12-17T02:22:05.138Z,False,0,0,S-Dev,4.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,200.0,200.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,6760e04d031ec3a7fdff8f5f,200.0,200.0,,,,,,,,,,,TND,670175884b923eac46d240f3,6760e04d031ec3a7fdff8f56,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-17T02:22:05.139Z,2024-12-17T02:22:05.139Z,0,3511121115,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,HazzemCompany,+21620000000,Tun,98890,6762b7814e57c3985371d092,2024-12-18T00:00:00.000Z,2024-12-18T11:52:33.177Z,False,0,0,S-Dev,20.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,1000.0,1000.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,6762b7814e57c3985371d093,1010.0,1000.0,False,fodec,1.0,PERCENTILE,True,,,,,,TND,670175884b923eac46d240f3,6762b7814e57c3985371d08a,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-18T11:52:33.178Z,2024-12-18T11:52:33.178Z,0,03516,,,,,,,,,,,,0.0,,Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,HazzemCompany,+21620000000,Tun,98890,67658cf4bd65146515783414,2024-12-20T00:00:00.000Z,2024-12-20T15:27:48.682Z,False,0,0,S-Dev,4.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,200.0,200.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67658cf4bd65146515783415,200.0,200.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67658cf4bd6514651578340c,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-20T15:27:48.683Z,2024-12-20T15:27:48.683Z,0,03516,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,HazzemCompany,+21620000000,Tun,98890,6766d41cbd6514651578356b,2024-12-21T00:00:00.000Z,2024-12-21T14:43:40.710Z,False,0,0,S-Dev,6.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,300.0,300.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,6766d41cbd6514651578356c,303.0,300.0,False,fodec,1.0,PERCENTILE,True,,,,,,TND,670175884b923eac46d240f3,6766d41cbd65146515783563,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T14:43:40.710Z,2024-12-21T14:43:40.710Z,0,03517,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,,Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,HazzemCompany,+21620000000,Tun,98890,67671427bd6514651578361e,2024-12-21T00:00:00.000Z,2024-12-21T19:16:55.197Z,False,0,0,S-Dev,4.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,200.0,200.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67671427bd6514651578361f,200.0,200.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67671427bd65146515783616,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T19:16:55.198Z,2024-12-21T19:16:55.198Z,0,03518,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,HazzemCompany,+21620000000,Tun,98890,6767158dbd65146515783693,2024-12-21T00:00:00.000Z,2024-12-21T19:22:45.287Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,6767158dbd65146515783694,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,6767158dbd6514651578368b,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T19:22:53.097Z,2024-12-21T19:22:53.097Z,0,03519,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,HazzemCompany,+21620000000,Tun,98890,6767169fbd65146515783726,2024-12-21T19:27:18.818Z,2024-12-21T19:27:27.791Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,6767169fbd65146515783727,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,6767169fbd6514651578371e,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T19:27:27.792Z,2024-12-21T19:27:27.792Z,0,03520,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,HazzemCompany,+21620000000,Tun,98890,67671755bd651465157837c5,2024-12-20T22:00:00.000Z,2024-12-21T19:30:29.524Z,False,0,0,S-Dev,9.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,450.0,450.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67671755bd651465157837c6,450.0,450.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67671755bd651465157837bd,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T19:30:29.525Z,2024-12-21T19:30:29.525Z,0,03521,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,[],Notes,Terms,Bank details,Payment with cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,HazzemCompany,+21620000000,Tun,98890,67671837bd6514651578383c,2024-12-20T22:00:00.000Z,2024-12-22T19:34:09.229Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67671837bd6514651578383d,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67671837bd65146515783834,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T19:34:15.924Z,2024-12-21T19:34:15.924Z,0,03522,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,[],Notes,Terms,Bank details,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,HazzemCompany,+21620000000,Tun,98890,67671a20bd651465157838d3,2024-12-20T22:00:00.000Z,2024-12-27T19:41:40.940Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67671a20bd651465157838d4,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67671a20bd651465157838cb,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T19:42:24.345Z,2024-12-21T19:42:24.345Z,0,03523,,,,,,,,,,,,,[],Notes,Terms,Bank details,Payment with cash,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,HazzemCompany,+21620000000,Tun,98890,67671b72bd6514651578398a,2024-12-20T23:00:00.000Z,2024-12-28T19:46:50.885Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67671b72bd6514651578398b,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67671b72bd65146515783982,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T19:48:02.438Z,2024-12-21T19:48:02.438Z,0,03524,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,[],Notes,Terms,Bank details,Payment with cash,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,HazzemCompany,+21620000000,Tun,98890,67671c31bd65146515783a02,2024-12-20T23:00:00.000Z,2024-12-28T19:51:01.711Z,False,0,0,S-Dev,5.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,250.0,250.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67671c31bd65146515783a03,252.5,250.0,False,fodec,1.0,PERCENTILE,True,,,,,,TND,670175884b923eac46d240f3,67671c31bd651465157839fa,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T19:51:13.401Z,2024-12-21T19:51:13.401Z,0,03525,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,,Notes,Terms,Bank details,Payment with cash,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,HazzemCompany,+21620000000,Tun,98890,67671d1bbd65146515783ae3,2024-12-20T23:00:00.000Z,2024-12-27T19:55:01.924Z,False,0,0,S-Dev,4.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,200.0,200.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67671d1bbd65146515783ae4,200.0,200.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67671d1bbd65146515783adb,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T19:55:07.754Z,2024-12-21T19:55:07.754Z,0,03526,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,[],Notes,Terms,Bank details,Payment with cash,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,HazzemCompany,+21620000000,Tun,98890,67671ecbbd65146515783d69,2024-12-20T23:00:00.000Z,2024-12-21T20:02:19.837Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67671ecbbd65146515783d6a,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67671ecbbd65146515783d61,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:02:19.837Z,2024-12-21T20:02:19.837Z,0,03527,,,,,,,,,,,,,[],Notes,Terms,Bank details,Payment with cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,HazzemCompany,+21620000000,Tun,98890,67671ee8bd65146515783de1,2024-12-20T23:00:00.000Z,2024-12-21T20:02:48.796Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67671ee8bd65146515783de2,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67671ee8bd65146515783dd9,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:02:48.796Z,2024-12-21T20:02:48.796Z,0,03528,,,,,,,,,,,,,[],Notes,Terms,Bank details,Payment with cash,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,HazzemCompany,+21620000000,Tun,98890,67672075bd6514651578402f,2024-12-20T23:00:00.000Z,2024-12-21T20:09:25.069Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672075bd65146515784030,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672075bd65146515784027,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:09:25.069Z,2024-12-21T20:09:25.069Z,0,03529,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,HazzemCompany,+21620000000,Tun,98890,676721dcbd6514651578415d,2024-12-20T23:00:00.000Z,2024-12-21T20:15:24.499Z,False,0,0,S-Dev,4.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,200.0,200.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,676721dcbd6514651578415e,200.0,200.0,,,,,,,,,,,TND,670175884b923eac46d240f3,676721dcbd65146515784155,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:15:24.500Z,2024-12-21T20:15:24.500Z,0,03530,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,HazzemCompany,+21620000000,Tun,98890,67672202bd651465157841d5,2024-12-20T23:00:00.000Z,2024-12-28T20:15:57.575Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672202bd651465157841d6,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672202bd651465157841cd,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:16:02.663Z,2024-12-21T20:16:02.663Z,0,03531,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,HazzemCompany,+21620000000,Tun,98890,676722e2bd65146515784293,2024-12-21T20:19:36.167Z,2024-12-21T20:19:46.696Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,676722e2bd65146515784294,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,676722e2bd6514651578428b,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:19:46.696Z,2024-12-21T20:19:46.696Z,0,03532,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,HazzemCompany,+21620000000,Tun,98890,67672323bd65146515784351,2024-12-21T20:20:41.270Z,2024-12-28T20:20:45.864Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672323bd65146515784352,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672323bd65146515784349,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:20:51.543Z,2024-12-21T20:20:51.543Z,0,03533,,,,,,,,,,,,,[],Notes,Terms,Bank details,dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,HazzemCompany,+21620000000,Tun,98890,67672368bd651465157843cb,2024-12-07T20:21:39.982Z,2024-12-21T20:21:42.454Z,False,0,0,S-Dev,5.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,59.0,295.0,295.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672368bd651465157843cc,295.0,295.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672368bd651465157843c3,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:22:00.914Z,2024-12-21T20:22:00.914Z,0,03534,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,[],Notes,Terms,Bank details,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,HazzemCompany,+21620000000,Tun,98890,67672380bd65146515784443,2024-12-21T20:22:19.554Z,2024-12-21T20:22:24.268Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672380bd65146515784444,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672380bd6514651578443b,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:22:24.268Z,2024-12-21T20:22:24.268Z,0,03535,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,HazzemCompany,+21620000000,Tun,98890,676723abbd651465157844bd,2024-12-21T20:22:56.932Z,2024-12-27T20:23:02.708Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,676723abbd651465157844be,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,676723abbd651465157844b5,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:23:07.545Z,2024-12-21T20:23:07.545Z,0,03536,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,HazzemCompany,+21620000000,Tun,98890,676728f1bd651465157845c1,2024-12-21T20:45:14.130Z,2024-12-21T20:45:37.628Z,False,0,0,S-Dev,4.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,200.0,200.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,676728f1bd651465157845c2,200.0,200.0,,,,,,,,,,,TND,670175884b923eac46d240f3,676728f1bd651465157845b9,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:45:37.629Z,2024-12-21T20:45:37.629Z,0,03537,,,,,,,,,,,,,[],Notes,Terms,Bank details,dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,HazzemCompany,+21620000000,Tun,98890,6767290dbd6514651578467f,2024-12-21T20:45:49.152Z,2024-12-21T20:46:05.735Z,False,0,0,S-Dev,5.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,250.0,250.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,6767290dbd65146515784680,250.0,250.0,,,,,,,,,,,TND,670175884b923eac46d240f3,6767290dbd65146515784677,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:46:05.735Z,2024-12-21T20:46:05.735Z,0,03538,,,,,,,,,,,,,[],Notes,Terms,Bank details,dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,HazzemCompany,+21620000000,Tun,98890,67672929bd6514651578473d,2024-12-21T20:46:24.933Z,2024-12-21T20:46:33.464Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672929bd6514651578473e,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672929bd65146515784735,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:46:33.464Z,2024-12-21T20:46:33.464Z,0,03539,,,,,,,,,,,,,[],Notes,Terms,Bank details,Payment with cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,HazzemCompany,+21620000000,Tun,98890,67672943bd651465157847b5,2024-12-21T20:46:44.479Z,2024-12-30T20:46:50.333Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,51.0,51.0,51.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672943bd651465157847b6,51.0,51.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672943bd651465157847ad,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:46:59.355Z,2024-12-21T20:46:59.355Z,0,03540,,,,,,,,,,,,,[],Notes,Terms,Bank details,Payment with cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,HazzemCompany,+21620000000,Tun,98890,67672987bd65146515784873,2024-12-21T15:00:00.000Z,2024-12-26T20:47:57.917Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672987bd65146515784874,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672987bd6514651578486b,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:48:07.022Z,2024-12-21T20:48:07.022Z,0,03541,,,,,,,,,,,,,[],Notes,Terms,Bank details,Payment with cash,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,HazzemCompany,+21620000000,Tun,98890,676729d8bd65146515784931,2024-12-21T15:00:00.000Z,2024-12-21T20:49:28.981Z,False,0,0,S-Dev,4.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,200.0,200.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,676729d8bd65146515784932,200.0,200.0,,,,,,,,,,,TND,670175884b923eac46d240f3,676729d8bd65146515784929,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:49:28.982Z,2024-12-21T20:49:28.982Z,0,03542,,,,,,,,,,,,,[],Notes,Terms,Bank details,Payment with cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,HazzemCompany,+21620000000,Tun,98890,67672a3bbd651465157849f1,2024-12-21T15:00:00.000Z,2024-12-25T20:51:02.262Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672a3bbd651465157849f2,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672a3bbd651465157849e9,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:51:07.088Z,2024-12-21T20:51:07.088Z,0,03543,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,6766d3d9bd65146515783535,Jon Stewart Doe,+21620166300,1600 Fake Street,90000000,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,HazzemCompany,+21620000000,Tun,98890,67672a90bd65146515784a69,2024-12-21T15:00:00.000Z,2024-12-21T20:52:32.907Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672a90bd65146515784a6a,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672a90bd65146515784a61,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:52:32.907Z,2024-12-21T20:52:32.907Z,0,03544,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,HazzemCompany,+21620000000,Tun,98890,67672ab1bd65146515784ae1,2024-12-21T15:00:00.000Z,2024-12-21T20:53:05.748Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67672ab1bd65146515784ae2,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67672ab1bd65146515784ad9,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-12-21T20:53:05.749Z,2024-12-21T20:53:05.749Z,0,03545,,,,,,,,,,,,,[],Notes,Terms,Bank details,dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
